id,layer,k,nC,R,sigma,aperiodic,status,states,F,toggles,conjugate,genuine,time_s
3state2ap2acc_parity_19701724584142420114909819560843882650367088_c,10,1,41,1,4,1,CONFLICT,25,3,1,0,1,0.00
3state2ap2acc_parity_19701724584142420114909819560843882650367088_c,12,1,41,4,4,1,BUDGET,1000000,,,,,13.00
3state2ap2acc_parity_19701724584142420114909819560843882650367088_c,13,1,41,4,4,1,CONFLICT,432,3,1,0,1,0.00
3state2ap2acc_parity_20108337927433044631246790781263870438478398,14,1,59,1,4,1,CONFLICT,1548,4,1,0,1,0.01
3state2ap2acc_parity_20108337927433044631246790781263870438478398_c,14,1,59,1,4,1,CONFLICT,1548,4,1,0,1,0.01
2state2ap2acc_parity_05770070685202830714_c,7,1,17,2,4,1,CONFLICT,944,5,1,0,1,0.00
2state2ap2acc_parity_05928472454425936171,5,1,8,1,4,1,CLEAN,585857,,,,,5.61
2state2ap2acc_parity_00113859048058933820,3,1,17,2,4,1,CONFLICT,760,6,1,0,1,0.00
2state2ap2acc_parity_05928472454425936171_c,5,1,8,1,4,1,CLEAN,585857,,,,,5.68
3state2ap2acc_parity_04290111865843214334382313628225177616302156_c,16,1,57,5,4,1,BUDGET,1000000,,,,,12.70
3state2ap2acc_parity_01780485004139890192805854219217070000489011,18,1,75,5,4,1,BUDGET,1000000,,,,,14.81
2state2ap2acc_parity_05983266170514214042,4,1,17,3,4,1,BUDGET,1000000,,,,,10.92
2state2ap2acc_parity_05983266170514214042,5,1,17,3,4,1,BUDGET,1000000,,,,,13.34
2state2ap2acc_parity_05983266170514214042,7,1,17,3,4,1,BUDGET,1000000,,,,,10.28
2state2ap2acc_parity_05983266170514214042_c,4,1,17,3,4,1,BUDGET,1000000,,,,,11.50
2state2ap2acc_parity_05983266170514214042_c,5,1,17,3,4,1,BUDGET,1000000,,,,,12.44
2state2ap2acc_parity_05983266170514214042_c,7,1,17,3,4,1,BUDGET,1000000,,,,,11.95
2state2ap2acc_parity_06360534675873411890,7,1,20,2,4,1,CONFLICT,365,5,1,0,1,0.00
2state2ap2acc_parity_06360534675873411890,8,1,20,2,4,1,CONFLICT,1477,6,1,0,1,0.01
2state2ap2acc_parity_06360534675873411890,9,1,20,1,4,1,CONFLICT,813,5,1,0,1,0.00
2state2ap2acc_parity_06360534675873411890_c,7,1,20,2,4,1,CONFLICT,365,5,1,0,1,0.00
3state2ap2acc_parity_04293279035531711165121808122671204563452021,13,1,76,4,4,1,BUDGET,1000000,,,,,9.87
2state2ap2acc_parity_06360534675873411890_c,8,1,20,2,4,1,CONFLICT,1477,6,1,0,1,0.01
2state2ap2acc_parity_06360534675873411890_c,9,1,20,1,4,1,CONFLICT,813,5,1,0,1,0.00
2state2ap2acc_parity_06371523214819767226,5,1,25,3,4,1,BUDGET,1000000,,,,,12.00
2state2ap2acc_parity_06371523214819767226,6,1,25,3,4,1,BUDGET,1000000,,,,,10.55
2state2ap2acc_parity_06371523214819767226,8,1,25,3,4,1,BUDGET,1000000,,,,,10.15
2state2ap2acc_parity_06371523214819767226_c,5,1,25,3,4,1,BUDGET,1000000,,,,,11.58
2state2ap2acc_parity_06371523214819767226_c,6,1,25,3,4,1,BUDGET,1000000,,,,,11.82
2state2ap2acc_parity_06371523214819767226_c,8,1,25,3,4,1,BUDGET,1000000,,,,,10.13
2state2ap2acc_parity_06924408684623176407,10,1,35,3,4,0,BUDGET,1000000,,,,,12.29
2state2ap2acc_parity_06924408684623176407,12,1,35,3,4,0,CONFLICT,140,3,1,0,1,0.00
2state2ap2acc_parity_01914081442192496000,6,1,11,1,4,1,CLEAN,560960,,,,,7.49
2state2ap2acc_parity_06924408684623176407,13,1,35,3,4,0,BUDGET,1000000,,,,,10.50
2state2ap2acc_parity_06924408684623176407_c,10,1,35,3,4,0,BUDGET,1000000,,,,,12.22
2state2ap2acc_parity_06924408684623176407_c,12,1,35,3,4,0,CONFLICT,140,3,1,0,1,0.00
2state2ap2acc_parity_06924408684623176407_c,13,1,35,3,4,0,BUDGET,1000000,,,,,10.01
2state2ap2acc_parity_06979317537213016749,5,1,16,2,4,1,BUDGET,1000000,,,,,15.89
2state2ap2acc_parity_00113859048058933820,7,1,17,2,4,1,CONFLICT,1498,6,1,0,1,0.01
2state2ap2acc_parity_06979317537213016749,6,1,16,2,4,1,BUDGET,1000000,,,,,13.37
2state2ap2acc_parity_06979317537213016749_c,5,1,16,2,4,1,BUDGET,1000000,,,,,15.03
2state2ap2acc_parity_06979317537213016749_c,6,1,16,2,4,1,BUDGET,1000000,,,,,10.72
2state2ap2acc_parity_07285067545879021657,4,1,19,3,4,1,BUDGET,1000000,,,,,11.52
3state2ap2acc_parity_04293279035531711165121808122671204563452021,15,1,76,4,4,1,BUDGET,1000000,,,,,8.25
2state2ap2acc_parity_07285067545879021657,5,1,19,3,4,1,BUDGET,1000000,,,,,11.05
2state2ap2acc_parity_07285067545879021657,7,1,19,3,4,1,BUDGET,1000000,,,,,9.10
2state2ap2acc_parity_07285067545879021657_c,4,1,19,3,4,1,BUDGET,1000000,,,,,9.55
2state2ap2acc_parity_07285067545879021657_c,5,1,19,3,4,1,BUDGET,1000000,,,,,13.40
2state2ap2acc_parity_00113859048058933820,8,1,17,1,4,1,CONFLICT,1678,5,1,0,1,0.01
2state2ap2acc_parity_07285067545879021657_c,7,1,19,3,4,1,BUDGET,1000000,,,,,9.03
2state2ap2acc_parity_07549897894277139661,6,1,18,2,4,1,CONFLICT,73,3,1,0,1,0.00
2state2ap2acc_parity_07549897894277139661_c,6,1,18,2,4,1,CONFLICT,73,3,1,0,1,0.00
2state2ap2acc_parity_08100252335632731199,6,1,20,2,4,1,CONFLICT,222008,7,1,0,1,3.22
2state2ap2acc_parity_08100252335632731199,7,1,20,2,4,1,CONFLICT,222219,8,1,0,1,2.11
3state2ap2acc_parity_04293279035531711165121808122671204563452021,17,1,76,4,4,1,BUDGET,1000000,,,,,7.97
2state2ap2acc_parity_08100252335632731199_c,6,1,20,2,4,1,CONFLICT,222008,7,1,0,1,2.10
2state2ap2acc_parity_08100252335632731199_c,7,1,20,2,4,1,CONFLICT,222219,8,1,0,1,2.12
2state2ap2acc_parity_08126800300893939076,4,1,17,2,4,1,CONFLICT,84,3,1,0,1,0.00
2state2ap2acc_parity_00113859048058933820_c,3,1,17,2,4,1,CONFLICT,760,6,1,0,1,0.00
2state2ap2acc_parity_08126800300893939076,7,1,17,2,4,1,CONFLICT,94,3,1,0,1,0.00
2state2ap2acc_parity_08126800300893939076_c,4,1,17,2,4,1,CONFLICT,84,3,1,0,1,0.00
2state2ap2acc_parity_08126800300893939076_c,7,1,17,2,4,1,CONFLICT,94,3,1,0,1,0.00
2state2ap2acc_parity_08157655028811488476,5,1,16,2,4,1,BUDGET,1000000,,,,,10.16
2state2ap2acc_parity_08157655028811488476,6,1,16,2,4,1,BUDGET,1000000,,,,,10.84
2state2ap2acc_parity_08157655028811488476_c,5,1,16,2,4,1,BUDGET,1000000,,,,,10.80
3state2ap2acc_parity_04293279035531711165121808122671204563452021,18,1,76,4,4,1,BUDGET,1000000,,,,,11.26
2state2ap2acc_parity_08157655028811488476_c,6,1,16,2,4,1,BUDGET,1000000,,,,,10.35
2state2ap2acc_parity_08428841554743566745,10,1,36,3,4,1,CONFLICT,1655,6,1,0,1,0.01
2state2ap2acc_parity_08428841554743566745,12,1,36,3,4,1,CONFLICT,1361,6,1,0,1,0.00
2state2ap2acc_parity_08428841554743566745,13,1,36,3,4,1,CONFLICT,928,6,1,0,1,0.00
2state2ap2acc_parity_08428841554743566745_c,10,1,36,3,4,1,CONFLICT,1655,6,1,0,1,0.01
2state2ap2acc_parity_08428841554743566745_c,12,1,36,3,4,1,CONFLICT,1361,6,1,0,1,0.00
2state2ap2acc_parity_08428841554743566745_c,13,1,36,3,4,1,CONFLICT,928,6,1,0,1,0.00
2state2ap2acc_parity_08509043498043523396,5,1,16,2,4,1,BUDGET,1000000,,,,,10.22
2state2ap2acc_parity_08509043498043523396,6,1,16,2,4,1,BUDGET,1000000,,,,,9.78
2state2ap2acc_parity_08509043498043523396_c,5,1,16,2,4,1,BUDGET,1000000,,,,,14.08
3state2ap2acc_parity_04293279035531711165121808122671204563452021_c,13,1,76,4,4,1,BUDGET,1000000,,,,,10.08
2state2ap2acc_parity_08509043498043523396_c,6,1,16,2,4,1,BUDGET,1000000,,,,,11.08
2state2ap2acc_parity_09284946827460257822,6,1,24,3,4,0,BUDGET,1000000,,,,,8.80
2state2ap2acc_parity_09284946827460257822,8,1,24,3,4,0,BUDGET,1000000,,,,,9.10
2state2ap2acc_parity_09284946827460257822,9,1,24,3,4,0,BUDGET,1000000,,,,,12.71
2state2ap2acc_parity_09284946827460257822_c,6,1,24,3,4,0,BUDGET,1000000,,,,,12.43
2state2ap2acc_parity_09284946827460257822_c,8,1,24,3,4,0,BUDGET,1000000,,,,,10.23
2state2ap2acc_parity_09284946827460257822_c,9,1,24,3,4,0,BUDGET,1000000,,,,,14.81
2state2ap2acc_parity_09859479116121313474,9,1,38,3,4,0,BUDGET,1000000,,,,,14.11
2state2ap2acc_parity_09859479116121313474,12,1,38,3,4,0,BUDGET,1000000,,,,,10.08
2state2ap2acc_parity_00113859048058933820_c,7,1,17,2,4,1,CONFLICT,1498,6,1,0,1,0.00
3state2ap2acc_parity_04293279035531711165121808122671204563452021_c,15,1,76,4,4,1,BUDGET,1000000,,,,,10.93
2state2ap2acc_parity_09859479116121313474,13,1,38,3,4,0,BUDGET,1000000,,,,,10.54
2state2ap2acc_parity_09859479116121313474_c,9,1,38,3,4,0,BUDGET,1000000,,,,,10.11
2state2ap2acc_parity_09859479116121313474_c,12,1,38,3,4,0,BUDGET,1000000,,,,,10.23
2state2ap2acc_parity_09859479116121313474_c,13,1,38,3,4,0,BUDGET,1000000,,,,,14.40
2state2ap2acc_parity_10653955739934347510,5,1,24,3,4,1,BUDGET,1000000,,,,,10.77
2state2ap2acc_parity_10653955739934347510,7,1,24,3,4,1,BUDGET,1000000,,,,,10.15
2state2ap2acc_parity_10653955739934347510,8,1,24,3,4,1,BUDGET,1000000,,,,,12.38
2state2ap2acc_parity_10653955739934347510_c,5,1,24,3,4,1,BUDGET,1000000,,,,,14.08
2state2ap2acc_parity_00113859048058933820_c,8,1,17,1,4,1,CONFLICT,1678,5,1,0,1,0.01
2state2ap2acc_parity_10653955739934347510_c,7,1,24,3,4,1,BUDGET,1000000,,,,,10.23
3state2ap2acc_parity_04293279035531711165121808122671204563452021_c,17,1,76,4,4,1,BUDGET,1000000,,,,,7.93
2state2ap2acc_parity_10653955739934347510_c,8,1,24,3,4,1,BUDGET,1000000,,,,,9.57
2state2ap2acc_parity_10983480624563192694,7,1,13,1,4,1,CLEAN,585917,,,,,4.81
2state2ap2acc_parity_10983480624563192694_c,7,1,13,1,4,1,CLEAN,585917,,,,,5.90
2state2ap2acc_parity_10987750656385672256,6,1,9,1,4,1,CLEAN,560880,,,,,5.02
2state2ap2acc_parity_10987750656385672256_c,6,1,9,1,4,1,CLEAN,560880,,,,,5.46
2state2ap2acc_parity_11563909197478391015,5,1,16,2,4,1,BUDGET,1000000,,,,,11.94
2state2ap2acc_parity_11563909197478391015,6,1,16,2,4,1,BUDGET,1000000,,,,,14.42
2state2ap2acc_parity_11563909197478391015_c,5,1,16,2,4,1,BUDGET,1000000,,,,,10.34
2state2ap2acc_parity_00159574951345576014,5,1,24,3,4,1,BUDGET,1000000,,,,,10.03
2state2ap2acc_parity_11563909197478391015_c,6,1,16,2,4,1,BUDGET,1000000,,,,,10.87
3state2ap2acc_parity_04293279035531711165121808122671204563452021_c,18,1,76,4,4,1,BUDGET,1000000,,,,,9.89
2state2ap2acc_parity_11881763356144357543,4,1,13,2,4,1,BUDGET,1000000,,,,,14.40
2state2ap2acc_parity_11881763356144357543,5,1,13,2,4,1,BUDGET,1000000,,,,,10.82
2state2ap2acc_parity_11881763356144357543_c,4,1,13,2,4,1,BUDGET,1000000,,,,,10.30
2state2ap2acc_parity_11881763356144357543_c,5,1,13,2,4,1,BUDGET,1000000,,,,,9.64
2state2ap2acc_parity_12125081597581071066,5,1,32,3,4,1,BUDGET,1000000,,,,,13.91
2state2ap2acc_parity_12125081597581071066,9,1,32,3,4,1,CONFLICT,205,3,1,0,1,0.00
2state2ap2acc_parity_12125081597581071066,10,1,32,3,4,1,BUDGET,1000000,,,,,10.86
2state2ap2acc_parity_12125081597581071066_c,5,1,32,3,4,1,BUDGET,1000000,,,,,13.34
2state2ap2acc_parity_12125081597581071066_c,9,1,32,3,4,1,CONFLICT,205,3,1,0,1,0.00
2state2ap2acc_parity_12125081597581071066_c,10,1,32,3,4,1,BUDGET,1000000,,,,,15.67
2state2ap2acc_parity_01914081442192496000_c,6,1,11,1,4,1,CLEAN,560960,,,,,7.53
3state2ap2acc_parity_01780485004139890192805854219217070000489011,19,1,75,5,4,1,BUDGET,1000000,,,,,14.62
2state2ap2acc_parity_12293368285436983580,7,1,16,1,4,1,CLEAN,586226,,,,,5.50
2state2ap2acc_parity_12293368285436983580_c,7,1,16,1,4,1,CLEAN,586226,,,,,5.37
2state2ap2acc_parity_12682742220935630001,6,1,9,1,4,1,CLEAN,560880,,,,,5.17
2state2ap2acc_parity_12682742220935630001_c,6,1,9,1,4,1,CLEAN,560880,,,,,7.14
2state2ap2acc_parity_12726042477177204477,4,1,11,2,4,1,BUDGET,1000000,,,,,10.51
2state2ap2acc_parity_00159574951345576014,7,1,24,3,4,1,BUDGET,1000000,,,,,11.96
2state2ap2acc_parity_12726042477177204477,5,1,11,2,4,1,BUDGET,1000000,,,,,9.65
2state2ap2acc_parity_12726042477177204477_c,4,1,11,2,4,1,BUDGET,1000000,,,,,10.04
2state2ap2acc_parity_12726042477177204477_c,5,1,11,2,4,1,BUDGET,1000000,,,,,10.68
2state2ap2acc_parity_12726839051350068302,4,1,11,2,4,1,BUDGET,1000000,,,,,13.74
2state2ap2acc_parity_02613231945794024176,6,1,18,2,4,1,BUDGET,1000000,,,,,16.47
2state2ap2acc_parity_12726839051350068302,5,1,11,2,4,1,BUDGET,1000000,,,,,9.83
2state2ap2acc_parity_12726839051350068302_c,4,1,11,2,4,1,BUDGET,1000000,,,,,11.20
2state2ap2acc_parity_12726839051350068302_c,5,1,11,2,4,1,BUDGET,1000000,,,,,9.99
2state2ap2acc_parity_12770986806829009029,10,1,15,1,4,1,CLEAN,560888,,,,,5.30
2state2ap2acc_parity_12770986806829009029_c,10,1,15,1,4,1,CLEAN,560888,,,,,5.13
2state2ap2acc_parity_12856971236255351261,6,1,10,1,4,1,CLEAN,560880,,,,,4.88
2state2ap2acc_parity_00159574951345576014,8,1,24,3,4,1,BUDGET,1000000,,,,,9.97
2state2ap2acc_parity_12856971236255351261_c,6,1,10,1,4,1,CLEAN,560880,,,,,6.47
2state2ap2acc_parity_13872042487650145799,10,1,32,3,4,1,BUDGET,1000000,,,,,9.85
2state2ap2acc_parity_13872042487650145799,11,1,32,3,4,1,BUDGET,1000000,,,,,10.30
3state2ap2acc_parity_04396263878180991706233891487063055629705865,15,1,121,6,4,1,CONFLICT,3225,7,1,0,1,0.01
2state2ap2acc_parity_13872042487650145799,12,1,32,3,4,1,BUDGET,1000000,,,,,8.43
2state2ap2acc_parity_13872042487650145799_c,10,1,32,3,4,1,BUDGET,1000000,,,,,13.65
2state2ap2acc_parity_13872042487650145799_c,11,1,32,3,4,1,BUDGET,1000000,,,,,10.09
2state2ap2acc_parity_13872042487650145799_c,12,1,32,3,4,1,BUDGET,1000000,,,,,12.53
2state2ap2acc_parity_14258488281636406183,4,1,21,3,4,1,BUDGET,1000000,,,,,10.78
2state2ap2acc_parity_14258488281636406183,5,1,21,3,4,1,BUDGET,1000000,,,,,11.75
2state2ap2acc_parity_00159574951345576014_c,5,1,24,3,4,1,BUDGET,1000000,,,,,9.67
2state2ap2acc_parity_14258488281636406183,7,1,21,3,4,1,BUDGET,1000000,,,,,9.84
2state2ap2acc_parity_14258488281636406183_c,4,1,21,3,4,1,BUDGET,1000000,,,,,10.65
2state2ap2acc_parity_14258488281636406183_c,5,1,21,3,4,1,BUDGET,1000000,,,,,10.23
3state2ap2acc_parity_04396263878180991706233891487063055629705865,23,1,121,6,4,1,CONFLICT,5707,7,1,0,1,0.03
2state2ap2acc_parity_14258488281636406183_c,7,1,21,3,4,1,BUDGET,1000000,,,,,9.30
2state2ap2acc_parity_14330239440957300868,6,1,17,2,4,1,CONFLICT,1597,5,1,0,1,0.01
2state2ap2acc_parity_14330239440957300868,7,1,17,2,4,1,CONFLICT,136,3,1,0,1,0.00
2state2ap2acc_parity_14330239440957300868_c,6,1,17,2,4,1,CONFLICT,1597,5,1,0,1,0.01
2state2ap2acc_parity_14330239440957300868_c,7,1,17,2,4,1,CONFLICT,136,3,1,0,1,0.00
2state2ap2acc_parity_14333480082093385877,11,1,29,2,4,1,CONFLICT,921,5,1,0,1,0.00
2state2ap2acc_parity_14333480082093385877,16,1,29,2,4,1,CONFLICT,1150,5,1,0,1,0.01
2state2ap2acc_parity_14333480082093385877_c,11,1,29,2,4,1,CONFLICT,921,5,1,0,1,0.00
2state2ap2acc_parity_14333480082093385877_c,16,1,29,2,4,1,CONFLICT,1150,5,1,0,1,0.00
2state2ap2acc_parity_14700613900789262013,4,1,21,2,4,1,CONFLICT,683,5,1,0,1,0.00
3state2ap2acc_parity_04396263878180991706233891487063055629705865,24,1,121,6,4,1,CONFLICT,4830,7,1,0,1,0.02
2state2ap2acc_parity_00159574951345576014_c,7,1,24,3,4,1,BUDGET,1000000,,,,,14.12
2state2ap2acc_parity_14700613900789262013,8,1,21,2,4,1,CONFLICT,1018,5,1,0,1,0.00
2state2ap2acc_parity_14700613900789262013_c,4,1,21,2,4,1,CONFLICT,683,5,1,0,1,0.00
2state2ap2acc_parity_14700613900789262013_c,8,1,21,2,4,1,CONFLICT,1018,5,1,0,1,0.01
2state2ap2acc_parity_14758967385165899847,5,1,25,3,4,1,BUDGET,1000000,,,,,12.98
2state2ap2acc_parity_14758967385165899847,8,1,25,3,4,1,BUDGET,1000000,,,,,13.32
2state2ap2acc_parity_14758967385165899847,9,1,25,3,4,1,BUDGET,1000000,,,,,8.75
2state2ap2acc_parity_14758967385165899847_c,5,1,25,3,4,1,BUDGET,1000000,,,,,9.67
2state2ap2acc_parity_00159574951345576014_c,8,1,24,3,4,1,BUDGET,1000000,,,,,10.55
2state2ap2acc_parity_14758967385165899847_c,8,1,25,3,4,1,BUDGET,1000000,,,,,10.18
3state2ap2acc_parity_04396263878180991706233891487063055629705865,28,1,121,6,4,1,CONFLICT,6249,7,1,0,1,0.04
2state2ap2acc_parity_14758967385165899847_c,9,1,25,3,4,1,BUDGET,1000000,,,,,9.10
2state2ap2acc_parity_15000387690674922722,7,1,12,1,4,1,CLEAN,561129,,,,,5.63
2state2ap2acc_parity_15000387690674922722_c,7,1,12,1,4,1,CLEAN,561129,,,,,4.85
2state2ap2acc_parity_15006719037511641887,7,1,23,3,4,1,CONFLICT,145,3,1,0,1,0.00
2state2ap2acc_parity_15006719037511641887,8,1,23,3,4,1,BUDGET,1000000,,,,,10.95
2state2ap2acc_parity_15006719037511641887,9,1,23,3,4,1,CONFLICT,146,3,1,0,1,0.00
2state2ap2acc_parity_15006719037511641887_c,7,1,23,3,4,1,CONFLICT,145,3,1,0,1,0.00
2state2ap2acc_parity_15006719037511641887_c,8,1,23,3,4,1,BUDGET,1000000,,,,,16.75
2state2ap2acc_parity_00206838851290704112,11,1,39,3,4,0,BUDGET,1000000,,,,,10.91
2state2ap1acc_parity_0048820304,17,1,34,1,4,0,CONFLICT,1288,6,1,0,1,0.01
3state2ap2acc_parity_04396263878180991706233891487063055629705865,30,1,121,6,4,1,CONFLICT,3178,7,1,0,1,0.01
2state2ap2acc_parity_15006719037511641887_c,9,1,23,3,4,1,CONFLICT,146,3,1,0,1,0.00
2state2ap2acc_parity_15594420265329067216,5,1,8,1,4,1,CLEAN,585857,,,,,5.23
2state2ap2acc_parity_15594420265329067216_c,5,1,8,1,4,1,CLEAN,585857,,,,,5.32
2state2ap2acc_parity_16167537752663071043,6,1,17,2,4,1,CONFLICT,400988,5,1,0,1,3.89
2state2ap2acc_parity_16167537752663071043,7,1,17,2,4,1,CONFLICT,400920,5,1,0,1,3.96
2state2ap2acc_parity_16167537752663071043_c,6,1,17,2,4,1,CONFLICT,400988,5,1,0,1,6.04
2state2ap2acc_parity_16167537752663071043_c,7,1,17,2,4,1,CONFLICT,400920,5,1,0,1,4.09
2state2ap2acc_parity_16193713864077296884,6,1,17,2,3,1,CONFLICT,54,3,1,0,1,0.00
2state2ap2acc_parity_16193713864077296884,7,1,17,2,3,1,CONFLICT,29,3,1,0,1,0.00
2state2ap2acc_parity_16193713864077296884_c,6,1,17,2,3,1,CONFLICT,54,3,1,0,1,0.00
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,15,1,121,6,4,1,CONFLICT,3225,7,1,0,1,0.01
2state2ap2acc_parity_00206838851290704112,13,1,39,3,4,0,BUDGET,1000000,,,,,10.46
2state2ap2acc_parity_16193713864077296884_c,7,1,17,2,3,1,CONFLICT,29,3,1,0,1,0.00
2state2ap2acc_parity_16473800139310039218,8,1,28,3,4,0,BUDGET,1000000,,,,,11.79
2state2ap2acc_parity_16473800139310039218,10,1,28,3,4,0,BUDGET,1000000,,,,,11.43
2state2ap2acc_parity_16473800139310039218,11,1,28,3,4,0,BUDGET,1000000,,,,,8.19
2state2ap2acc_parity_16473800139310039218_c,8,1,28,3,4,0,BUDGET,1000000,,,,,8.53
2state2ap2acc_parity_16473800139310039218_c,10,1,28,3,4,0,BUDGET,1000000,,,,,8.44
2state2ap2acc_parity_16473800139310039218_c,11,1,28,3,4,0,BUDGET,1000000,,,,,9.68
2state2ap2acc_parity_16593697657777363039,5,1,25,3,4,1,BUDGET,1000000,,,,,13.06
2state2ap2acc_parity_16593697657777363039,6,1,25,3,4,1,BUDGET,1000000,,,,,11.18
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,23,1,121,6,4,1,CONFLICT,5707,7,1,0,1,0.03
2state2ap2acc_parity_00206838851290704112,14,1,39,3,4,0,BUDGET,1000000,,,,,10.97
2state2ap2acc_parity_16593697657777363039,8,1,25,3,4,1,BUDGET,1000000,,,,,15.53
2state2ap2acc_parity_16593697657777363039_c,5,1,25,3,4,1,BUDGET,1000000,,,,,11.09
2state2ap2acc_parity_16593697657777363039_c,6,1,25,3,4,1,BUDGET,1000000,,,,,15.69
2state2ap2acc_parity_16593697657777363039_c,8,1,25,3,4,1,BUDGET,1000000,,,,,11.30
2state3ap1acc_parity_00400964461790798993,9,1,28,3,8,0,BUDGET,1000000,,,,,10.03
2state3ap1acc_parity_00400964461790798993,11,1,28,3,8,0,BUDGET,1000000,,,,,9.84
2state3ap1acc_parity_00400964461790798993_c,9,1,28,3,8,0,BUDGET,1000000,,,,,7.38
2state2ap2acc_parity_00206838851290704112_c,11,1,39,3,4,0,BUDGET,1000000,,,,,11.43
2state3ap1acc_parity_00400964461790798993_c,11,1,28,3,8,0,BUDGET,1000000,,,,,8.36
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,24,1,121,6,4,1,CONFLICT,4830,7,1,0,1,0.02
2state3ap1acc_parity_00563227171796617636,10,1,31,3,8,1,BUDGET,1000000,,,,,7.46
2state3ap1acc_parity_00563227171796617636,12,1,31,3,8,1,BUDGET,1000000,,,,,10.78
2state3ap1acc_parity_00563227171796617636_c,10,1,31,3,8,1,BUDGET,1000000,,,,,8.47
2state3ap1acc_parity_00563227171796617636_c,12,1,31,3,8,1,BUDGET,1000000,,,,,7.80
2state2ap2acc_parity_00206838851290704112_c,13,1,39,3,4,0,BUDGET,1000000,,,,,12.91
2state3ap1acc_parity_00686725347803615268,15,1,50,3,8,1,CONFLICT,69796,6,1,0,1,0.38
2state3ap1acc_parity_00686725347803615268,16,1,50,3,8,1,CONFLICT,119798,6,1,0,1,0.40
