id,layer,k,nC,R,sigma,aperiodic,status,states,F,toggles,conjugate,genuine,time_s
2state2ap2acc_parity_00206838851290704112_c,14,1,39,3,4,0,BUDGET,1000000,,,,,14.96
2state3ap1acc_parity_00686725347803615268_c,15,1,50,3,8,1,CONFLICT,69796,6,1,0,1,0.24
2state3ap1acc_parity_00686725347803615268_c,16,1,50,3,8,1,CONFLICT,119798,6,1,0,1,0.39
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,28,1,121,6,4,1,CONFLICT,6249,7,1,0,1,0.03
3state2ap2acc_parity_01780485004139890192805854219217070000489011,20,1,75,5,4,1,BUDGET,1000000,,,,,13.76
2state3ap1acc_parity_00694317499186108691,8,1,21,1,8,0,BUDGET,1000000,,,,,7.25
2state2ap2acc_parity_00300816315923964079,11,1,35,3,4,0,BUDGET,1000000,,,,,13.15
2state3ap1acc_parity_00694317499186108691,12,1,21,1,8,0,BUDGET,1000000,,,,,6.70
2state3ap1acc_parity_00694317499186108691_c,8,1,21,1,8,0,BUDGET,1000000,,,,,9.13
2state3ap1acc_parity_00694317499186108691_c,12,1,21,1,8,0,BUDGET,1000000,,,,,9.18
2state3ap1acc_parity_01190702083017216040,13,1,40,3,7,0,BUDGET,1000000,,,,,11.03
2state3ap1acc_parity_01190702083017216040,15,1,40,3,7,0,BUDGET,1000000,,,,,10.73
2state3ap1acc_parity_01190702083017216040_c,13,1,40,3,7,0,BUDGET,1000000,,,,,10.58
2state2ap2acc_parity_00300816315923964079,12,1,35,3,4,0,BUDGET,1000000,,,,,9.94
2state3ap1acc_parity_01190702083017216040_c,15,1,40,3,7,0,BUDGET,1000000,,,,,11.01
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,30,1,121,6,4,1,CONFLICT,3178,7,1,0,1,0.01
2state3ap1acc_parity_01441688038900536962,10,1,47,3,8,1,BUDGET,1000000,,,,,8.65
2state3ap1acc_parity_01441688038900536962,15,1,47,3,8,1,BUDGET,1000000,,,,,6.31
2state2ap2acc_parity_00300816315923964079,13,1,35,3,4,0,BUDGET,1000000,,,,,10.85
2state3ap1acc_parity_01441688038900536962_c,10,1,47,3,8,1,BUDGET,1000000,,,,,5.94
2state3ap1acc_parity_01441688038900536962_c,15,1,47,3,8,1,BUDGET,1000000,,,,,6.09
2state2ap2acc_parity_00300816315923964079_c,11,1,35,3,4,0,BUDGET,1000000,,,,,12.60
2state3ap1acc_parity_03229356971305243857,15,1,29,1,6,0,BUDGET,1000000,,,,,11.91
2state3ap1acc_parity_03229356971305243857,16,1,29,1,6,0,BUDGET,1000000,,,,,8.20
2state3ap1acc_parity_03229356971305243857_c,15,1,29,1,6,0,BUDGET,1000000,,,,,11.96
2state3ap1acc_parity_03229356971305243857_c,16,1,29,1,6,0,BUDGET,1000000,,,,,8.30
2state2ap2acc_parity_02613231945794024176,8,1,18,2,4,1,BUDGET,1000000,,,,,10.95
2state3ap1acc_parity_04183516953102166478,7,1,19,1,7,1,BUDGET,1000000,,,,,9.07
2state3ap1acc_parity_04183516953102166478,10,1,19,1,7,1,BUDGET,1000000,,,,,9.87
2state3ap1acc_parity_04183516953102166478_c,7,1,19,1,7,1,BUDGET,1000000,,,,,7.73
2state2ap2acc_parity_00300816315923964079_c,12,1,35,3,4,0,BUDGET,1000000,,,,,8.29
2state2ap1acc_parity_0048820304_c,14,1,34,1,4,0,CONFLICT,1788,6,1,0,1,0.01
2state3ap1acc_parity_04183516953102166478_c,10,1,19,1,7,1,BUDGET,1000000,,,,,7.93
2state3ap1acc_parity_04421191306838898176,8,1,18,2,6,1,CONFLICT,3505,4,1,0,1,0.01
2state3ap1acc_parity_04421191306838898176_c,8,1,18,2,6,1,CONFLICT,3505,4,1,0,1,0.01
2state2ap2acc_parity_00300816315923964079_c,13,1,35,3,4,0,BUDGET,1000000,,,,,8.06
2state3ap1acc_parity_05265621111752452744,14,1,29,3,7,0,BUDGET,1000000,,,,,8.11
2state2ap2acc_parity_02613231945794024176_c,6,1,18,2,4,1,BUDGET,1000000,,,,,14.02
2state3ap1acc_parity_05265621111752452744_c,14,1,29,3,7,0,BUDGET,1000000,,,,,7.98
2state3ap1acc_parity_05555710529758587587,10,1,36,3,8,1,CONFLICT,110018,6,1,0,1,0.53
2state3ap1acc_parity_05555710529758587587,12,1,36,3,8,1,CONFLICT,110608,6,1,0,1,0.67
2state3ap1acc_parity_05555710529758587587_c,10,1,36,3,8,1,CONFLICT,110018,6,1,0,1,0.35
2state3ap1acc_parity_05555710529758587587_c,12,1,36,3,8,1,CONFLICT,110608,6,1,0,1,0.67
2state2ap2acc_parity_00315784032083780471,8,1,32,3,4,1,BUDGET,1000000,,,,,13.17
2state3ap1acc_parity_05706837261896771984,15,1,51,3,8,1,CONFLICT,75883,6,1,0,1,0.49
2state3ap1acc_parity_05706837261896771984,16,1,51,3,8,1,CONFLICT,932980,7,1,0,1,8.14
2state3ap1acc_parity_05706837261896771984_c,15,1,51,3,8,1,CONFLICT,75883,6,1,0,1,0.40
2state3ap1acc_parity_05706837261896771984_c,16,1,51,3,8,1,CONFLICT,932980,7,1,0,1,8.26
2state2ap1acc_parity_3772037665,5,1,13,1,4,1,CLEAN,906162,,,,,9.31
2state3ap1acc_parity_05851015537376627983,9,1,31,3,8,0,BUDGET,1000000,,,,,8.86
2state2ap2acc_parity_00315784032083780471,10,1,32,3,4,1,BUDGET,1000000,,,,,11.73
2state3ap1acc_parity_05851015537376627983_c,9,1,31,3,8,0,BUDGET,1000000,,,,,6.70
2state3ap1acc_parity_05999383168032200905,8,1,24,3,7,0,BUDGET,1000000,,,,,9.27
2state3ap1acc_parity_05999383168032200905_c,8,1,24,3,7,0,BUDGET,1000000,,,,,7.29
2state2ap2acc_parity_00315784032083780471,11,1,32,3,4,1,BUDGET,1000000,,,,,10.58
2state3ap1acc_parity_06317510434037988792,10,1,13,1,6,1,BUDGET,1000000,,,,,8.37
2state3ap1acc_parity_06317510434037988792_c,10,1,13,1,6,1,BUDGET,1000000,,,,,12.01
2state3ap1acc_parity_07587064820454455061,12,1,20,1,7,1,BUDGET,1000000,,,,,7.72
2state3ap1acc_parity_07587064820454455061,13,1,20,1,7,1,BUDGET,1000000,,,,,9.78
2state2ap2acc_parity_02613231945794024176_c,8,1,18,2,4,1,BUDGET,1000000,,,,,10.88
2state3ap1acc_parity_07587064820454455061_c,12,1,20,1,7,1,BUDGET,1000000,,,,,8.62
2state2ap2acc_parity_00315784032083780471_c,8,1,32,3,4,1,BUDGET,1000000,,,,,15.31
2state3ap1acc_parity_07587064820454455061_c,13,1,20,1,7,1,BUDGET,1000000,,,,,9.57
2state3ap1acc_parity_08035544545379117594,8,1,17,1,6,1,BUDGET,1000000,,,,,10.32
2state3ap1acc_parity_08035544545379117594,9,1,17,1,6,1,BUDGET,1000000,,,,,8.34
2state3ap1acc_parity_08035544545379117594_c,8,1,17,1,6,1,BUDGET,1000000,,,,,8.25
2state3ap1acc_parity_08035544545379117594_c,9,1,17,1,6,1,BUDGET,1000000,,,,,8.22
2state3ap1acc_parity_08649156823177511470,7,1,26,2,8,1,CONFLICT,9458,5,1,0,1,0.03
2state2ap2acc_parity_00315784032083780471_c,10,1,32,3,4,1,BUDGET,1000000,,,,,12.72
2state3ap1acc_parity_08649156823177511470,10,1,26,2,8,1,CONFLICT,5744,5,1,0,1,0.02
3state2ap2acc_parity_04903004572804496278765946357110565706419238,10,1,49,4,4,1,CONFLICT,949,4,1,0,1,0.00
2state3ap1acc_parity_08649156823177511470_c,7,1,26,2,8,1,CONFLICT,9458,5,1,0,1,0.03
2state3ap1acc_parity_08649156823177511470_c,10,1,26,2,8,1,CONFLICT,5744,5,1,0,1,0.02
2state3ap1acc_parity_08801613791090661145,7,1,18,2,7,1,CONFLICT,115031,7,1,0,1,0.69
2state3ap1acc_parity_08801613791090661145,8,1,18,2,7,1,CONFLICT,89721,7,1,0,1,0.36
2state3ap1acc_parity_08801613791090661145_c,7,1,18,2,7,1,CONFLICT,115031,7,1,0,1,0.69
2state2ap2acc_parity_00315784032083780471_c,11,1,32,3,4,1,BUDGET,1000000,,,,,11.08
2state3ap1acc_parity_08801613791090661145_c,8,1,18,2,7,1,CONFLICT,89721,7,1,0,1,0.51
2state3ap1acc_parity_08940625787256813861,9,1,18,1,6,1,BUDGET,1000000,,,,,8.18
2state3ap1acc_parity_08940625787256813861,10,1,18,1,6,1,BUDGET,1000000,,,,,11.83
2state3ap1acc_parity_08940625787256813861_c,9,1,18,1,6,1,BUDGET,1000000,,,,,8.30
2state2ap2acc_parity_02648063864873096543,8,1,36,3,4,0,BUDGET,1000000,,,,,11.93
2state3ap1acc_parity_08940625787256813861_c,10,1,18,1,6,1,BUDGET,1000000,,,,,9.14
2state3ap1acc_parity_09160929886517859587,10,1,26,2,8,1,BUDGET,1000000,,,,,7.54
2state3ap1acc_parity_09160929886517859587_c,10,1,26,2,8,1,BUDGET,1000000,,,,,7.43
2state2ap2acc_parity_00439074706766889622,9,1,31,3,4,0,BUDGET,1000000,,,,,8.32
2state2ap2acc_parity_00439074706766889622,11,1,31,3,4,0,BUDGET,1000000,,,,,14.50
2state3ap1acc_parity_09900028233791937564,10,1,20,1,7,1,BUDGET,1000000,,,,,7.89
2state3ap1acc_parity_09900028233791937564,11,1,20,1,7,1,BUDGET,1000000,,,,,8.04
2state3ap1acc_parity_09900028233791937564_c,10,1,20,1,7,1,BUDGET,1000000,,,,,7.76
2state3ap1acc_parity_09900028233791937564_c,11,1,20,1,7,1,BUDGET,1000000,,,,,8.11
2state3ap1acc_parity_10819738732151771304,12,1,25,1,8,0,BUDGET,1000000,,,,,6.63
3state2ap2acc_parity_04903004572804496278765946357110565706419238,12,1,49,4,4,1,CONFLICT,298,4,1,0,1,0.00
2state3ap1acc_parity_10819738732151771304,15,1,25,1,8,0,BUDGET,1000000,,,,,8.82
2state3ap1acc_parity_10819738732151771304_c,12,1,25,1,8,0,BUDGET,1000000,,,,,7.11
2state3ap1acc_parity_10819738732151771304_c,15,1,25,1,8,0,BUDGET,1000000,,,,,8.07
2state2ap2acc_parity_00439074706766889622,12,1,31,3,4,0,BUDGET,1000000,,,,,13.35
2state2ap2acc_parity_00439074706766889622_c,9,1,31,3,4,0,BUDGET,1000000,,,,,7.76
2state2ap2acc_parity_00439074706766889622_c,11,1,31,3,4,0,BUDGET,1000000,,,,,14.77
2state3ap1acc_parity_12123910208993388101,9,1,26,3,8,1,BUDGET,1000000,,,,,7.66
2state2ap2acc_parity_00439074706766889622_c,12,1,31,3,4,0,BUDGET,1000000,,,,,11.49
2state3ap1acc_parity_12123910208993388101_c,9,1,26,3,8,1,BUDGET,1000000,,,,,8.41
2state2ap2acc_parity_00479293490505068693,9,1,37,3,4,0,BUDGET,1000000,,,,,11.11
3state2ap2acc_parity_04903004572804496278765946357110565706419238,13,1,49,4,4,1,BUDGET,1000000,,,,,9.83
2state3ap1acc_parity_12209445680436023128,12,1,28,1,7,1,CONFLICT,23219,6,1,0,1,0.10
2state3ap1acc_parity_12209445680436023128,15,1,28,1,7,1,CONFLICT,38424,6,1,0,1,0.13
2state2ap2acc_parity_00479293490505068693,11,1,37,3,4,0,BUDGET,1000000,,,,,12.35
2state3ap1acc_parity_12209445680436023128_c,12,1,28,1,7,1,CONFLICT,23219,6,1,0,1,0.13
2state3ap1acc_parity_12209445680436023128_c,15,1,28,1,7,1,CONFLICT,38424,6,1,0,1,0.22
2state2ap2acc_parity_00479293490505068693,12,1,37,3,4,0,BUDGET,1000000,,,,,10.70
2state3ap1acc_parity_12266215598447852574,11,1,27,2,7,1,BUDGET,1000000,,,,,10.14
2state3ap1acc_parity_12266215598447852574_c,11,1,27,2,7,1,BUDGET,1000000,,,,,7.71
2state3ap1acc_parity_12420149321583670028,5,1,12,2,7,1,CONFLICT,33295,6,1,0,1,0.10
2state2ap2acc_parity_00479293490505068693_c,9,1,37,3,4,0,BUDGET,1000000,,,,,9.48
3state2ap2acc_parity_04903004572804496278765946357110565706419238,15,1,49,4,4,1,CONFLICT,286,4,1,0,1,0.00
3state2ap2acc_parity_01780485004139890192805854219217070000489011_c,14,1,75,5,4,1,BUDGET,1000000,,,,,11.39
2state3ap1acc_parity_12420149321583670028_c,5,1,12,2,7,1,CONFLICT,33295,6,1,0,1,0.17
2state3ap1acc_parity_12867581998520328908,14,1,27,1,6,0,BUDGET,1000000,,,,,10.93
2state3ap1acc_parity_12867581998520328908,15,1,27,1,6,0,BUDGET,1000000,,,,,7.54
2state3ap1acc_parity_12867581998520328908_c,14,1,27,1,6,0,BUDGET,1000000,,,,,8.78
2state3ap1acc_parity_12867581998520328908_c,15,1,27,1,6,0,BUDGET,1000000,,,,,9.96
2state2ap2acc_parity_00479293490505068693_c,11,1,37,3,4,0,BUDGET,1000000,,,,,10.21
2state2ap1acc_parity_0048820304_c,17,1,34,1,4,0,CONFLICT,1288,6,1,0,1,0.01
2state3ap1acc_parity_14634827115906016777,7,1,17,1,6,1,BUDGET,1000000,,,,,7.66
2state3ap1acc_parity_14634827115906016777,9,1,17,1,6,1,BUDGET,1000000,,,,,7.55
2state2ap2acc_parity_00479293490505068693_c,12,1,37,3,4,0,BUDGET,1000000,,,,,9.31
3state2ap2acc_parity_04903004572804496278765946357110565706419238_c,10,1,49,4,4,1,CONFLICT,949,4,1,0,1,0.01
2state3ap1acc_parity_14634827115906016777_c,7,1,17,1,6,1,BUDGET,1000000,,,,,8.29
2state3ap1acc_parity_14634827115906016777_c,9,1,17,1,6,1,BUDGET,1000000,,,,,11.73
2state3ap1acc_parity_14800515215176962483,6,1,20,1,6,1,BUDGET,1000000,,,,,11.02
2state3ap1acc_parity_14800515215176962483,9,1,20,1,6,1,BUDGET,1000000,,,,,8.39
2state3ap1acc_parity_14800515215176962483_c,6,1,20,1,6,1,BUDGET,1000000,,,,,9.48
2state2ap2acc_parity_00484636427467843727,7,1,16,1,4,1,CLEAN,586700,,,,,6.48
2state3ap1acc_parity_14800515215176962483_c,9,1,20,1,6,1,BUDGET,1000000,,,,,11.38
2state3ap1acc_parity_14818256413007078534,9,1,31,3,7,0,BUDGET,1000000,,,,,7.45
2state3ap1acc_parity_14818256413007078534_c,9,1,31,3,7,0,BUDGET,1000000,,,,,7.65
2state3ap1acc_parity_15107626226499575081,10,1,18,2,7,1,BUDGET,1000000,,,,,6.05
3state2ap2acc_parity_04903004572804496278765946357110565706419238_c,12,1,49,4,4,1,CONFLICT,298,4,1,0,1,0.00
2state3ap1acc_parity_15107626226499575081,11,1,18,2,7,1,BUDGET,1000000,,,,,8.80
2state3ap1acc_parity_15107626226499575081_c,10,1,18,2,7,1,BUDGET,1000000,,,,,8.58
2state3ap1acc_parity_15107626226499575081_c,11,1,18,2,7,1,BUDGET,1000000,,,,,7.49
2state2ap2acc_parity_00484636427467843727_c,7,1,16,1,4,1,CLEAN,586700,,,,,5.43
2state3ap1acc_parity_15837219682816402052,10,1,25,3,7,1,BUDGET,1000000,,,,,10.29
2state3ap1acc_parity_15837219682816402052_c,10,1,25,3,7,1,BUDGET,1000000,,,,,7.55
2state3ap1acc_parity_17019428005131849826,10,1,27,1,7,1,BUDGET,1000000,,,,,10.73
2state3ap1acc_parity_17019428005131849826,14,1,27,1,7,1,BUDGET,1000000,,,,,10.93
2state3ap1acc_parity_17019428005131849826_c,10,1,27,1,7,1,BUDGET,1000000,,,,,10.18
2state3ap1acc_parity_17019428005131849826_c,14,1,27,1,7,1,BUDGET,1000000,,,,,7.59
3state2ap2acc_parity_04903004572804496278765946357110565706419238_c,13,1,49,4,4,1,BUDGET,1000000,,,,,9.77
2state3ap1acc_parity_17186011607983164326,12,1,19,1,7,0,CONFLICT,20291,6,1,0,1,0.06
2state2ap2acc_parity_00596159803963630254,11,1,37,3,4,1,CONFLICT,2118,5,1,0,1,0.01
2state3ap1acc_parity_17186011607983164326,13,1,19,1,7,0,CONFLICT,32604,6,1,0,1,0.17
2state3ap1acc_parity_17186011607983164326_c,12,1,19,1,7,0,CONFLICT,20291,6,1,0,1,0.06
2state3ap1acc_parity_17186011607983164326_c,13,1,19,1,7,0,CONFLICT,32604,6,1,0,1,0.17
2state2ap2acc_parity_00596159803963630254,12,1,37,3,4,1,CONFLICT,1410,5,1,0,1,0.01
2state3ap1acc_parity_18211550331080462848,9,1,20,1,7,0,BUDGET,1000000,,,,,7.40
2state2ap2acc_parity_00596159803963630254,13,1,37,3,4,1,CONFLICT,1898,5,1,0,1,0.00
2state3ap1acc_parity_18211550331080462848,11,1,20,1,7,0,BUDGET,1000000,,,,,7.28
2state3ap1acc_parity_18211550331080462848_c,9,1,20,1,7,0,BUDGET,1000000,,,,,9.10
3state2ap2acc_parity_04903004572804496278765946357110565706419238_c,15,1,49,4,4,1,CONFLICT,286,4,1,0,1,0.00
2state3ap1acc_parity_18211550331080462848_c,11,1,20,1,7,0,BUDGET,1000000,,,,,9.57
3state1ap2acc_parity_0268198834134676538498,4,1,130,7,2,0,CLEAN,16121,,,,,0.05
3state1ap2acc_parity_0268198834134676538498,6,1,130,7,2,0,CLEAN,16121,,,,,0.05
3state1ap2acc_parity_0268198834134676538498,11,1,130,7,2,0,CLEAN,16121,,,,,0.05
2state2ap2acc_parity_00596159803963630254_c,11,1,37,3,4,1,CONFLICT,2118,5,1,0,1,0.01
3state1ap2acc_parity_0268198834134676538498,12,1,130,7,2,0,CLEAN,16121,,,,,0.09
3state1ap2acc_parity_0268198834134676538498,16,1,130,7,2,0,CLEAN,16121,,,,,0.05
3state1ap2acc_parity_0268198834134676538498,17,1,130,7,2,0,CLEAN,16121,,,,,0.05
3state1ap2acc_parity_0268198834134676538498,18,1,130,7,2,0,CLEAN,16121,,,,,0.08
3state1ap2acc_parity_0268198834134676538498,21,1,130,7,2,0,CLEAN,16121,,,,,0.05
3state2ap2acc_parity_04917647114524496931224437016019392458668227,4,1,31,4,4,1,BUDGET,1000000,,,,,10.46
3state1ap2acc_parity_0268198834134676538498,23,1,130,7,2,0,CLEAN,16121,,,,,0.05
3state1ap2acc_parity_0268198834134676538498_c,4,1,130,7,2,0,CLEAN,16121,,,,,0.08
2state2ap2acc_parity_00596159803963630254_c,12,1,37,3,4,1,CONFLICT,1410,5,1,0,1,0.00
3state1ap2acc_parity_0268198834134676538498_c,6,1,130,7,2,0,CLEAN,16121,,,,,0.09
3state1ap2acc_parity_0268198834134676538498_c,11,1,130,7,2,0,CLEAN,16121,,,,,0.09
3state1ap2acc_parity_0268198834134676538498_c,12,1,130,7,2,0,CLEAN,16121,,,,,0.05
3state1ap2acc_parity_0268198834134676538498_c,16,1,130,7,2,0,CLEAN,16121,,,,,0.05
3state1ap2acc_parity_0268198834134676538498_c,17,1,130,7,2,0,CLEAN,16121,,,,,0.05
3state1ap2acc_parity_0268198834134676538498_c,18,1,130,7,2,0,CLEAN,16121,,,,,0.09
3state1ap2acc_parity_0268198834134676538498_c,21,1,130,7,2,0,CLEAN,16121,,,,,0.05
3state2ap2acc_parity_04917647114524496931224437016019392458668227,5,1,31,2,4,1,CLEAN,146,,,,,0.00
2state2ap2acc_parity_00596159803963630254_c,13,1,37,3,4,1,CONFLICT,1898,5,1,0,1,0.00
3state1ap2acc_parity_0268198834134676538498_c,23,1,130,7,2,0,CLEAN,16121,,,,,0.05
2state2ap2acc_parity_00660078807834349713,7,1,33,3,4,0,BUDGET,1000000,,,,,8.13
2state2ap1acc_parity_0898814024,7,1,16,1,4,1,CLEAN,906162,,,,,8.88
3state1ap2acc_parity_3145393506624289147654,22,1,80,5,2,0,CONFLICT,582,6,1,0,1,0.01
3state2ap1acc_parity_0887181502909337639061,4,1,17,1,3,1,CONFLICT,1380,3,1,0,1,0.01
3state2ap1acc_parity_0887181502909337639061,7,1,17,1,3,1,CONFLICT,1412,3,1,0,1,0.01
3state2ap1acc_parity_0887181502909337639061_c,4,1,17,1,3,1,CONFLICT,1380,3,1,0,1,0.01
3state2ap1acc_parity_0887181502909337639061_c,7,1,17,1,3,1,CONFLICT,1412,3,1,0,1,0.01
3state2ap1acc_parity_1801237806895442650342,15,1,55,1,4,1,BUDGET,1000000,,,,,11.27
3state2ap2acc_parity_04917647114524496931224437016019392458668227,6,1,31,4,4,1,BUDGET,1000000,,,,,10.53
3state2ap1acc_parity_1801237806895442650342,17,1,55,1,4,1,BUDGET,1000000,,,,,15.71
3state2ap1acc_parity_1801237806895442650342,19,1,55,1,4,1,BUDGET,1000000,,,,,11.40
3state2ap1acc_parity_1801237806895442650342,20,1,55,1,4,1,BUDGET,1000000,,,,,11.40
2state2ap2acc_parity_00660078807834349713,12,1,33,3,4,0,BUDGET,1000000,,,,,10.17
3state2ap1acc_parity_1801237806895442650342_c,15,1,55,1,4,1,BUDGET,1000000,,,,,11.04
3state2ap1acc_parity_1801237806895442650342_c,17,1,55,1,4,1,BUDGET,1000000,,,,,12.80
3state2ap1acc_parity_1801237806895442650342_c,19,1,55,1,4,1,BUDGET,1000000,,,,,10.08
3state2ap1acc_parity_1801237806895442650342_c,20,1,55,1,4,1,BUDGET,1000000,,,,,10.76
3state2ap1acc_parity_3141754209916022796905,8,1,19,1,4,1,CLEAN,979044,,,,,9.68
3state2ap1acc_parity_3141754209916022796905,10,1,19,1,4,1,CLEAN,979044,,,,,10.05
3state2ap2acc_parity_04917647114524496931224437016019392458668227,7,1,31,4,4,1,BUDGET,1000000,,,,,10.48
3state2ap1acc_parity_3141754209916022796905_c,8,1,19,1,4,1,CLEAN,979044,,,,,9.32
2state2ap2acc_parity_00660078807834349713,13,1,33,3,4,0,BUDGET,1000000,,,,,9.30
3state2ap1acc_parity_3141754209916022796905_c,10,1,19,1,4,1,CLEAN,979044,,,,,11.58
2state2ap2acc_parity_00660078807834349713_c,7,1,33,3,4,0,BUDGET,1000000,,,,,8.21
2state2ap2acc_parity_00660078807834349713_c,12,1,33,3,4,0,BUDGET,1000000,,,,,9.54
2state2ap2acc_parity_00660078807834349713_c,13,1,33,3,4,0,BUDGET,1000000,,,,,7.84
2state2ap2acc_parity_01343534804947403014,6,1,13,1,4,1,CLEAN,531677,,,,,7.64
2state2ap1acc_parity_0898814024,8,1,16,1,4,1,CLEAN,906162,,,,,8.61
3state2ap2acc_parity_00145950078354678592542622442268670481382322,7,1,32,3,4,1,BUDGET,1000000,,,,,10.00
3state2ap2acc_parity_00145950078354678592542622442268670481382322,8,1,32,3,4,1,BUDGET,1000000,,,,,11.90
3state2ap2acc_parity_04917647114524496931224437016019392458668227,8,1,31,2,4,1,CLEAN,146,,,,,0.00
3state2ap2acc_parity_00145950078354678592542622442268670481382322,10,1,32,3,4,1,BUDGET,1000000,,,,,14.29
2state2ap2acc_parity_01343534804947403014_c,6,1,13,1,4,1,CLEAN,531677,,,,,4.65
3state2ap2acc_parity_00145950078354678592542622442268670481382322_c,7,1,32,3,4,1,BUDGET,1000000,,,,,10.59
3state2ap2acc_parity_00145950078354678592542622442268670481382322_c,8,1,32,3,4,1,BUDGET,1000000,,,,,14.09
3state2ap2acc_parity_00145950078354678592542622442268670481382322_c,10,1,32,3,4,1,BUDGET,1000000,,,,,14.73
2state2ap2acc_parity_01378938908794225103,10,1,35,3,4,0,BUDGET,1000000,,,,,11.86
3state2ap2acc_parity_00235886993773694390966782803867390819255335,9,1,48,4,4,1,BUDGET,1000000,,,,,10.32
3state2ap2acc_parity_00235886993773694390966782803867390819255335,12,1,48,4,4,1,BUDGET,1000000,,,,,9.95
3state2ap2acc_parity_00235886993773694390966782803867390819255335,15,1,48,4,4,1,BUDGET,1000000,,,,,10.03
2state2ap2acc_parity_01378938908794225103,12,1,35,3,4,0,BUDGET,1000000,,,,,9.61
3state2ap2acc_parity_04917647114524496931224437016019392458668227,9,1,31,4,4,1,BUDGET,1000000,,,,,10.40
3state2ap2acc_parity_01780485004139890192805854219217070000489011_c,15,1,75,5,4,1,CONFLICT,38393,8,1,0,1,0.12
